#2 Plus 2 Guaranteed Graduation Plan (for transfer students),2 Plus 2 Guaranteed Graduation Plan (for transfer students),http://2plus2.admissions.uiowa.edu
"Health and Human Physiology, Department of","Health and Human Physiology, Department of",http://clas.uiowa.edu/hhp/
Health and Safety,Health and Safety,http://uiowa.edu/homepage/safety-and-support
"Health and Wellness, see UI Wellness","Health and Wellness, see liveWELL",http://hr.uiowa.edu/livewell/
Health Care Human Resources,Health Care Human Resources,http://www.uihealthcare.org/otherservices.aspx?id=233028
"Health Care News, UI","Health Care News, UI",http://www.uihealthcare.org/News.aspx
"Health Care, UI","Health Care, UI",http://www.uihealthcare.org
Health Effectiveness Research Center (HERCe),Health Effectiveness Research Center (HERCe),http://www.public-health.uiowa.edu/herce/
"Health Effects of Environmental Contamination, Center for","Health Effects of Environmental Contamination, Center for",https://cheec.uiowa.edu
Health Information,Health Information,http://uiowa.edu/health-care
Health Information Library,Health Information Library,http://www.uihealthcare.org/vh/
Health Insurance Plans,Health Insurance Plans,http://hr.uiowa.edu/benefits/health-insurance
"Health Management &amp; Policy, Department of","Health Management & Policy, Department of",http://www.public-health.uiowa.edu/hmp/index.html
"Health Protection Office, see Environmental Health &amp; Safety","Health Protection Office, see Environmental Health & Safety",http://ehs.research.uiowa.edu/
Healthier Workforce Center for Excellence,Healthier Workforce Center for Excellence,http://www.public-health.uiowa.edu/hwce/
"Healthworks, UI","Healthworks, UI",http://www.uihealthcare.org/healthworks/
Heartland Center for Occupational Health and Safety,Heartland Center for Occupational Health and Safety ,http://www.public-health.uiowa.edu/heartland/
Helen C. Levitt Center for Viral Pathogenesis and Disease,Helen C. Levitt Center for Viral Pathogenesis and Disease,http://www.medicine.uiowa.edu/viralpathogenesis/
"Helen Rossi Guest House, see Overnight Stay for Guests in the Hospital","Helen Rossi Guest House, see Overnight Stay for Guests in the Hospital",http://www.uihealthcare.org/OvernightGuests/
"Help Desk, Computer","Help Desk, Computer",http://its.uiowa.edu/helpdesk/
Henry B. Tippie College of Business,Henry B. Tippie College of Business,http://tippie.uiowa.edu/
Herdbook (UI Student/Faculty/Staff Directory),Herdbook (UI Student/Faculty/Staff Directory),https://www.dna.its.uiowa.edu/Whitepages/
High Performance Computing,High Performance Computing,http://hpc.uiowa.edu/
High Resolution Mass Spectrometry Facility(HRMSF),High Resolution Mass Spectrometry Facility (HRMSF),http://hrmsf.research.uiowa.edu
High Throughput Screening Facility,High Throughput Screening Facility,http://pharmacy.uiowa.edu/high-throughput-screening-facility
High-Field Nuclear Magnetic Resonance,High-Field Nuclear Magnetic Resonance,https://www.medicine.uiowa.edu/nmr/
HIPAA- Privacy Rules,HIPAA- Privacy Rules,http://itsecurity.uiowa.edu/hipaa/
Hiring a UI Grad or Intern,Hiring a UI Grad or Intern,http://careers.uiowa.edu/employers
"History, Department of","History, Department of",http://clas.uiowa.edu/history/
Holden Comprehensive Cancer Center,Holden Comprehensive Cancer Center,https://cancer.uiowa.edu/
Homecoming,Homecoming,http://homecoming.uiowa.edu/
Honorary Degrees,Honorary Degrees,http://www.uiowa.edu/honorarydegrees
"Honors Program, University of Iowa","Honors Program, University of Iowa",http://honors.uiowa.edu/
Hope Lodge,Hope Lodge,https://uihc.org/ronald-mcdonald-house-and-hope-lodge
"Hospital Dentistry, see Dentistry Clinic","Hospital Dentistry, see Dentistry Clinic",http://www.uihealthcare.org/Clinic.aspx?id=15766
"Hospital School, see Center for Disabilities and Development","Hospital School, see Center for Disabilities and Development",http://www.uichildrens.org/childrens-content.aspx?id=228531
"Hospitals and Clinics, University of Iowa","Hospitals and Clinics, University of Iowa",http://www.uihealthcare.org
Hot Work Loss Prevention Program,Hot Work Loss Prevention Program,https://uiowa.edu/riskmanagement/hot-work-program
"Hotel, Iowa House","Hotel, Iowa House",http://imu.uiowa.edu/iowahouse/
"Hotline, UI Confidential","Hotline, UI Confidential",https://secure.ethicspoint.com/domain/en/report_custom.asp?clientid=9723
Housing,Housing,http://uiowa.edu/homepage/housing-information
"Housing and Dining, University","Housing and Dining, University",http://housing.uiowa.edu/index.htm
"Housing Partnership, see UniverCity Neighborhood Partnership","Housing Partnership, see UniverCity Neighborhood Partnership",https://icgov.org/univercity
"Housing, Off-Campus Housing Service","Housing, Off-Campus Housing Service",http://offcampushousing.uiowa.edu/
HR/FO Web Self-Service Center,HR/FO Web Self-Service Center,https://login.uiowa.edu/uip/login.page?service=https%3A//hris.uiowa.edu/portal/
"Hub, The","Hub, The, see IMU Welcome Center",http://imu.uiowa.edu/the-hub/
"Human Genetics, Iowa Institute of","Human Genetics, Iowa Institute of ",http://www.medicine.uiowa.edu/humangenetics/
Human Resources,Human Resources,http://hr.uiowa.edu
Human Resources - Benefits,Human Resources - Benefits,http://hr.uiowa.edu/benefits
Human Resources Policies and Guidelines A-Z,Human Resources Policies and Guidelines A-Z,https://hr.uiowa.edu/administrative-services/policies
"Human Resources, Faculty (Office of the Provost)","Human Resources, Faculty (Office of the Provost)",http://provost.uiowa.edu/faculty-hr-administration
"Human Rights Week, Martin Luther King Jr. Holiday","Human Rights Week, Martin Luther King Jr. Holiday",http://mlk.uiowa.edu
"Human Rights, Center for, see UI Center for Human Rights","Human Rights, Center for, see UI Center for Human Rights",https://uichr.uiowa.edu/
Human Subjects Office,Human Subjects Office,http://hso.research.uiowa.edu/
"Human Toxicology, Interdisciplinary Program in","Human Toxicology, Interdisciplinary Program in",http://toxicology.grad.uiowa.edu/
Humanities Iowa,Humanities Iowa,http://www.humanitiesiowa.org
"Hybridoma Bank, Developmental Studies","Hybridoma Bank, Developmental Studies",http://dshb.biology.uiowa.edu/
"Hydraulic Research, Iowa Institute of (IIHR)","Hydraulic Research, Iowa Institute of (IIHR)",http://www.iihr.uiowa.edu/
Hydraulics Wave Basin Facility,Hydraulics Wave Basin Facility,http://www.iihr.uiowa.edu/facilities/annexes-labs-and-shops/hydraulics-wave-basin-facility/
Hydroscience and Engineering,Hydroscience and Engineering,http://www.iihr.uiowa.edu/
"Hygienic Laboratory, State, at The University of Iowa","Hygienic Laboratory, State, at The University of Iowa",http://www.shl.uiowa.edu/
Hyperbaric Medicine and Wound Care,Hyperbaric Medicine and Wound Care,https://uihc.org/hyperbaric-medicine-clinic
I-Chart Transfer Planning Resource,I-Chart Transfer Planning Resource,https://www.maui.uiowa.edu/maui/pub/admissions/ichart/ichart.page
I-Club News, I-Club News,http://www.uifoundation.org/athletics/
"ICAEN, see Engineering Computer Services","ICAEN, see Engineering Computer Services",http://www.icaen.uiowa.edu/
"ICON, Iowa Courses Online"," ICON, Iowa Courses Online",https://icon.uiowa.edu
"ICTS, Institute for Clinical &amp; Translational Science","ICTS, Institute for Clinical & Translational Science",http://icts.uiowa.edu/
"ID Card Programs, University","ID Card Programs, University",https://idcard.uiowa.edu
"ID, Hawk","ID, Hawk",http://hawkid.uiowa.edu/
Ida Beam Distinguished Visiting Professorships,Ida Beam Distinguished Visiting Professorships,http://provost.uiowa.edu/ida-cordelia-beam-distinguished-visiting-professorships-program
ifolio,ifolio,http://its.uiowa.edu/ifolio
"IHELP, UI Helping Professionals Workshops","IHELP, UI Helping Professionals Workshops",http://www.education.uiowa.edu/ihelp
IIHR - Hydroscience &amp; Engineering,IIHR - Hydroscience & Engineering,http://www.iihr.uiowa.edu/
"IIHR, Iowa Institute of Hydraulic Research","IIHR, Iowa Institute of Hydraulic Research",http://www.iihr.uiowa.edu/
"Immigration Services, Faculty and Staff","Immigration Services, Faculty and Staff",https://hr.uiowa.edu/support/faculty-and-staff-immigration-services
"Immunology and Immune-based Diseases, Center for","Immunology and Immune-based Diseases, Center for",https://www.medicine.uiowa.edu/immunology/
"Immunology, Interdisciplinary Graduate Program in","Immunology, Interdisciplinary Graduate Program in",http://immuno.grad.uiowa.edu/
Improving Our Workplace Award,Improving Our Workplace Award,https://hr.uiowa.edu/development/reward-and-recognition/improving-our-workplace-award-iowa
IMU (Iowa Memorial Union),IMU (Iowa Memorial Union),http://imu.uiowa.edu/
IMU Campus Event Services,IMU Campus Event Services,http://imu.uiowa.edu/imu-event-services/
"IMU Catering, see University Catering","IMU Catering, see University Catering",http://catering.uiowa.edu
"IMU Food Services, see University Dining","IMU Food Services, see University Dining",http://dining.uiowa.edu/
"Independent Study, Guided, see Online Degree and Certificate Programs","Independent Study, Guided, see Online Degree and Certificate Programs",https://distance.uiowa.edu/
Industrial and Systems Engineering,Industrial and Systems Engineering,https://ise.engineering.uiowa.edu/
Infertility Care,Infertility Care,http://www.uihealthcare.org/infertilitycare/
Inflammation Program,Inflammation Program,https://medicine.uiowa.edu/inflammation/
Influenza Information,Influenza Information,http://www.uiowa.edu/influenza/
InfoHawk+,InfoHawk+,http://search.lib.uiowa.edu/
Informatics (Graduate),Informatics (Graduate),http://informatics.grad.uiowa.edu
Informatics (Undergraduate),Informatics (Undergraduate),https://www.cs.uiowa.edu/undergraduate-programs/informatics
Informatics Initiative,Informatics Initiative,http://informatics.uiowa.edu
"Informatics Initiative, Iowa","Informatics Initiative, Iowa",http://informatics.uiowa.edu
"Information Center, Campus, see The Hub","Information Center, Campus, see The Hub",http://imu.uiowa.edu/the-hub/
"Information Commons, Hardin Library for the Health Sciences","Information Commons, Hardin Library for the Health Sciences",http://www.lib.uiowa.edu/commons/
Information Management,Information Management,https://hr.uiowa.edu/information-management
Information Technology Services (ITS),Information Technology Services (ITS),http://its.uiowa.edu/
Injury Prevention Research Center,Injury Prevention Research Center,http://www.public-health.uiowa.edu/iprc/
Innovations in Teaching Technologies Awards,Innovations in Teaching Technologies Awards,http://its.uiowa.edu/itta
Institute for Clinical and Translational Science,Institute for Clinical and Translational Science,http://www.icts.uiowa.edu/
Institute for Public Health Practice,Institute for Public Health Practice,http://cph.uiowa.edu/iphp/
Institute of Public Affairs,Institute of Public Affairs,http://www.ipa-uiowa.org
Institutional Animal Care and Use Committee,Institutional Animal Care and Use Committee,http://animal.research.uiowa.edu/
"Institutional Data, see Common Data Set","Institutional Data, see Common Data Set",http://provost.uiowa.edu/common-data-set
Institutional Review Boards (IRBs),Institutional Review Boards (IRBs),http://www.research.uiowa.edu/hso
Instructional Improvement Awards,Instructional Improvement Awards,https://uiowa.edu/cot/
Instructional Technology Centers (ITCs),Instructional Technology Centers (ITCs),http://its.uiowa.edu/labs/
Insurance and Self-Insurance,Insurance and Self-Insurance,https://uiowa.edu/riskmanagement/insurance-and-self-insurance
Insurance Certificates,Insurance Certificates,https://uiowa.edu/riskmanagement/other
Insurance Claims,Insurance Claims,https://uiowa.edu/riskmanagement/claims-and-incident-reporting
"Insurance Plan, Student Health","Insurance Plan, Student Health",https://hr.uiowa.edu/benefits/health-insurance/students
Insurance Plans - University Benefits,Insurance Plans - University Benefits,https://hr.uiowa.edu/benefits/health-insurance
Intellectual Property,Intellectual Property,https://research.uiowa.edu/uirf/pages/inventors/ensuring-ip-protection.html
Intensive English Program (IEP),Intensive English Program (IEP),http://clas.uiowa.edu/esl/iiep
Inter-University Consortium for Political and Social Research,Inter-University Consortium for Political and Social Research,http://www.icpsr.umich.edu/icpsrweb/landing.jsp
Interdepartmental Studies Program,Interdepartmental Studies Program ,http://clas.uiowa.edu/interdepartmental-studies/
Interdisciplinary Genetics Ph.D. Program,Interdisciplinary Genetics Ph.D. Program,http://genetics.grad.uiowa.edu/
Interdisciplinary Graduate Program in Immunology,Interdisciplinary Graduate Program in Immunology,http://immuno.grad.uiowa.edu/
Interdisciplinary Graduate Program in Informatics,Interdisciplinary Graduate Program in Informatics,http://informatics.grad.uiowa.edu/
Interdisciplinary Graduate Program in Neuroscience,Interdisciplinary Graduate Program in Neuroscience,http://neuroscience.grad.uiowa.edu/
Interdisciplinary Molecular Biology PhD Program,Interdisciplinary Molecular Biology PhD Program,http://molcellbio.grad.uiowa.edu/
"Interlibrary Loan and Document Delivery, University Libraries","Interlibrary Loan and Document Delivery, University Libraries",http://www.lib.uiowa.edu/ill/
Internal Audit Department,Internal Audit Department,http://www.uiowa.edu/audit/
"Internal Medicine, Department of","Internal Medicine, Department of",http://www.medicine.uiowa.edu/internalmedicine/
International &amp; Comparative Law Program,International & Comparative Law Program,http://www.law.uiowa.edu/international/
